Account No,DATE,TRANSACTION DETAILS,VALUE DATE,BALANCE AMT,AMOUNT,TYPE,CATEGORY
KZ84317981414,2024-09-30,MCDONALDS ALMATY,2024-09-30,-20718495.72,-2383.16,DEBIT,Food & Dining
KZ84317981414,2024-09-30,TELE2 KZ PAYMENT,2024-09-30,-21968054.19,-2235.64,DEBIT,Utilities
KZ84317981414,2024-09-30,METRO CASH AND CARRY,2024-09-30,-21143010.36,-26818.69,DEBIT,Shopping
KZ84317981414,2024-09-30,MAGNUM SUPERMARKET,2024-09-30,-22417876.82,-8145.49,DEBIT,Shopping
KZ84317981414,2024-10-01,MAGNUM SUPERMARKET,2024-10-01,-20659763.59,-11359.07,DEBIT,Shopping
KZ84317981414,2024-10-01,SMALL SUPERMARKET,2024-10-01,-22205337.97,-10531.72,DEBIT,Shopping
KZ84317981414,2024-10-01,АЗС HELIOS PETROL,2024-10-01,-21995455.04,-14412.36,DEBIT,Transport
KZ84317981414,2024-10-01,KASPI KREDIT PAYMENT,2024-10-01,-21608534.7,-67438.52,DEBIT,Loan & Finance
KZ84317981414,2024-10-02,BEELINE KZ RECHARGE,2024-10-02,-21652799.58,-1996.72,DEBIT,Utilities
KZ84317981414,2024-10-02,LOCAL CAFE,2024-10-02,-21324871.19,-2905.53,DEBIT,Food & Dining
KZ84317981414,2024-10-02,BEELINE KZ RECHARGE,2024-10-02,-20648404.52,-2238.37,DEBIT,Utilities
KZ84317981414,2024-10-02,KASPI SHOP PURCHASE,2024-10-02,-21086499.01,-48009.38,DEBIT,Shopping
KZ84317981414,2024-10-03,ЖКХ КОММУНАЛКА,2024-10-03,-20624761.49,-29505.08,DEBIT,Utilities
KZ84317981414,2024-10-03,BEELINE KZ RECHARGE,2024-10-03,-20645623.2,-3048.46,DEBIT,Utilities
KZ84317981414,2024-10-03,SKILLBOX KZ,2024-10-03,-21300899.88,-57840.59,DEBIT,Education
KZ84317981414,2024-10-03,ЖКХ КОММУНАЛКА,2024-10-03,-21963480.41,-23899.18,DEBIT,Utilities
KZ84317981414,2024-10-03,KASPI KREDIT PAYMENT,2024-10-03,-22194806.26,-63195.22,DEBIT,Loan & Finance
KZ84317981414,2024-10-03,MEDICALCENTER KZ,2024-10-03,-21225638.65,-37328.34,DEBIT,Healthcare
KZ84317981414,2024-10-04,COURSERA SUBSCRIPTION,2024-10-04,-20995650.52,-15000.0,DEBIT,Education
KZ84317981414,2024-10-04,GLOVO*ORDER,2024-10-04,-22214803.12,-9465.15,DEBIT,Food & Dining
KZ84317981414,2024-10-04,INDRIVE TRIP,2024-10-04,-20646166.15,-542.95,DEBIT,Transport
KZ84317981414,2024-10-04,KAZAKHTELECOM INTERNET,2024-10-04,-21693739.34,-4548.36,DEBIT,Utilities
KZ84317981414,2024-10-05,ALMATY ENERGO ELECTRIC,2024-10-05,-22713384.14,-5325.76,DEBIT,Utilities
KZ84317981414,2024-10-05,SULPAK ELECTRONICS,2024-10-05,-20748967.66,-25811.37,DEBIT,Shopping
KZ84317981414,2024-10-06,OLYMPIC PLUS CLINIC,2024-10-06,-21981042.67,-8573.96,DEBIT,Healthcare
KZ84317981414,2024-10-07,INDRIVE TRIP,2024-10-07,-21711377.88,-2405.4,DEBIT,Transport
KZ84317981414,2024-10-07,UNUSUAL LARGE TRANSACTION,2024-10-07,-23069388.35,-325689.03,DEBIT,Other
KZ84317981414,2024-10-07,YANDEX GO RIDE,2024-10-07,-22743699.33,-722.87,DEBIT,Transport
KZ84317981414,2024-10-07,KFC ALMATY,2024-10-07,-21707418.85,-5941.97,DEBIT,Food & Dining
KZ84317981414,2024-10-07,BURGER KING KZ,2024-10-07,-20636681.99,-3655.6,DEBIT,Food & Dining
KZ84317981414,2024-10-07,ЖКХ КОММУНАЛКА,2024-10-07,-21038489.63,-28092.3,DEBIT,Utilities
KZ84317981414,2024-10-08,METRO CASH AND CARRY,2024-10-08,-22024912.55,-29457.51,DEBIT,Shopping
KZ84317981414,2024-10-08,SULPAK ELECTRONICS,2024-10-08,-21541096.18,-74879.6,DEBIT,Shopping
KZ84317981414,2024-10-09,SMALL SUPERMARKET,2024-10-09,-20633026.39,-8264.9,DEBIT,Shopping
KZ84317981414,2024-10-09,SULPAK ELECTRONICS,2024-10-09,-22131611.04,-97799.25,DEBIT,Shopping
KZ84317981414,2024-10-10,CHOCOFOOD ORDER,2024-10-10,-20723156.29,-4660.57,DEBIT,Food & Dining
KZ84317981414,2024-10-10,BEELINE KZ RECHARGE,2024-10-10,-20639869.79,-3187.8,DEBIT,Utilities
KZ84317981414,2024-10-10,KTZ RAILWAY TICKET,2024-10-10,-22234592.13,-9552.53,DEBIT,Transport
KZ84317981414,2024-10-11,KFC ALMATY,2024-10-11,-21965818.55,-2338.14,DEBIT,Food & Dining
KZ84317981414,2024-10-11,MAGNUM SUPERMARKET,2024-10-11,-22562979.74,-6588.74,DEBIT,Shopping
KZ84317981414,2024-10-11,YANDEX GO RIDE,2024-10-11,-21695801.19,-2061.86,DEBIT,Transport
KZ84317981414,2024-10-11,KASPI KREDIT PAYMENT,2024-10-11,-21677396.7,-24597.12,DEBIT,Loan & Finance
KZ84317981414,2024-10-12,SULPAK ELECTRONICS,2024-10-12,-21835954.58,-83281.65,DEBIT,Shopping
KZ84317981414,2024-10-12,INSURANCE PAYMENT,2024-10-12,-22708058.37,-14681.9,DEBIT,Loan & Finance
KZ84317981414,2024-10-12,UDEMY COURSE,2024-10-12,-22592328.49,-14348.76,DEBIT,Education
KZ84317981414,2024-10-12,CHOCOFOOD ORDER,2024-10-12,-20704619.5,-7759.89,DEBIT,Food & Dining
KZ84317981414,2024-10-12,WOLT DELIVERY,2024-10-12,-21626405.04,-8150.06,DEBIT,Food & Dining
KZ84317981414,2024-10-12,LOCAL CAFE,2024-10-12,-22249537.78,-1813.62,DEBIT,Food & Dining
KZ84317981414,2024-10-13,TECHNODOM KZ,2024-10-13,-20975518.27,-97360.07,DEBIT,Shopping
KZ84317981414,2024-10-13,WILDBERRIES KZ,2024-10-13,-20787484.6,-31045.22,DEBIT,Shopping
KZ84317981414,2024-10-13,APTEKA SAINT LUKE,2024-10-13,-21321965.66,-3416.84,DEBIT,Healthcare
KZ84317981414,2024-10-14,FREEDOM FINANCE EMI,2024-10-14,-21901839.9,-65885.32,DEBIT,Loan & Finance
KZ84317981414,2024-10-15,COURSERA SUBSCRIPTION,2024-10-15,-21641405.04,-15000.0,DEBIT,Education
KZ84317981414,2024-10-15,GLOVO*ORDER,2024-10-15,-22033811.78,-5082.02,DEBIT,Food & Dining
KZ84317981414,2024-10-15,KAZAKHTELECOM INTERNET,2024-10-15,-20980650.52,-5132.26,DEBIT,Utilities
KZ84317981414,2024-10-16,АЗС HELIOS PETROL,2024-10-16,-22247724.16,-9271.8,DEBIT,Transport
KZ84317981414,2024-10-16,COURSERA SUBSCRIPTION,2024-10-16,-20681215.68,-15000.0,DEBIT,Education
KZ84317981414,2024-10-16,KASPI KREDIT PAYMENT,2024-10-16,-21185940.58,-42930.23,DEBIT,Loan & Finance
KZ84317981414,2024-10-16,APTEKA SAINT LUKE,2024-10-16,-21972468.71,-4414.53,DEBIT,Healthcare
KZ84317981414,2024-10-16,LOCAL CAFE,2024-10-16,-22028729.76,-3817.21,DEBIT,Food & Dining
KZ84317981414,2024-10-16,ЖКХ КОММУНАЛКА,2024-10-16,-21752672.92,-34134.33,DEBIT,Utilities
KZ84317981414,2024-10-16,CHOCOFOOD ORDER,2024-10-16,-21650802.86,-9397.82,DEBIT,Food & Dining
KZ84317981414,2024-10-17,KASPI SHOP PURCHASE,2024-10-17,-20875391.84,-87907.24,DEBIT,Shopping
KZ84317981414,2024-10-18,KCELL PAYMENT,2024-10-18,-21939581.23,-4399.66,DEBIT,Utilities
KZ84317981414,2024-10-18,LOCAL CAFE,2024-10-18,-20878158.2,-2766.36,DEBIT,Food & Dining
KZ84317981414,2024-10-18,KAZAKHTELECOM INTERNET,2024-10-18,-20666215.68,-6452.09,DEBIT,Utilities
KZ84317981414,2024-10-18,АЗС HELIOS PETROL,2024-10-18,-20689475.01,-8259.33,DEBIT,Transport
KZ84317981414,2024-10-18,OLYMPIC PLUS CLINIC,2024-10-18,-21466216.57,-20368.38,DEBIT,Healthcare
KZ84317981414,2024-10-19,KAZAKHTELECOM INTERNET,2024-10-19,-22693376.47,-6808.46,DEBIT,Utilities
KZ84317981414,2024-10-19,TECHNODOM KZ,2024-10-19,-22686568.01,-94239.51,DEBIT,Shopping
KZ84317981414,2024-10-19,SULPAK ELECTRONICS,2024-10-19,-22355187.93,-105650.16,DEBIT,Shopping
KZ84317981414,2024-10-20,FLY ARYSTAN,2024-10-20,-22409731.33,-48924.66,DEBIT,Transport
KZ84317981414,2024-10-20,WOLT DELIVERY,2024-10-20,-20756439.38,-7471.72,DEBIT,Food & Dining
KZ84317981414,2024-10-20,KFC ALMATY,2024-10-20,-21188310.31,-2369.73,DEBIT,Food & Dining
KZ84317981414,2024-10-20,AIR ASTANA TICKET,2024-10-20,-21433669.01,-105796.45,DEBIT,Transport
KZ84317981414,2024-10-20,UDEMY COURSE,2024-10-20,-21445848.19,-12179.18,DEBIT,Education
KZ84317981414,2024-10-21,SKILLBOX KZ,2024-10-21,-22742976.46,-27148.97,DEBIT,Education
KZ84317981414,2024-10-21,GLOVO*ORDER,2024-10-21,-21933363.85,-14818.38,DEBIT,Food & Dining
KZ84317981414,2024-10-22,TELE2 KZ PAYMENT,2024-10-22,-20642574.74,-2704.94,DEBIT,Utilities
KZ84317981414,2024-10-22,ALMATY ENERGO ELECTRIC,2024-10-22,-21010397.33,-14746.81,DEBIT,Utilities
KZ84317981414,2024-10-22,KAZAKHTELECOM INTERNET,2024-10-22,-21701476.88,-5675.68,DEBIT,Utilities
KZ84317981414,2024-10-24,KASPI KREDIT PAYMENT,2024-10-24,-21116191.67,-29692.65,DEBIT,Loan & Finance
KZ84317981414,2024-10-24,ALMATY ENERGO ELECTRIC,2024-10-24,-22225039.59,-10236.47,DEBIT,Utilities
KZ84317981414,2024-10-24,TELE2 KZ PAYMENT,2024-10-24,-22715827.49,-2443.36,DEBIT,Utilities
KZ84317981414,2024-10-24,COURSERA SUBSCRIPTION,2024-10-24,-22577979.74,-15000.0,DEBIT,Education
KZ84317981414,2024-10-24,GLOVO*ORDER,2024-10-24,-20716112.56,-11493.06,DEBIT,Food & Dining
KZ84317981414,2024-10-24,ВОДОКАНАЛ PAYMENT,2024-10-24,-22238452.36,-3860.23,DEBIT,Utilities
KZ84317981414,2024-10-25,INSURANCE PAYMENT,2024-10-25,-21913492.14,-11652.24,DEBIT,Loan & Finance
KZ84317981414,2024-10-25,LOCAL CAFE,2024-10-25,-21935181.57,-1817.72,DEBIT,Food & Dining
KZ84317981414,2024-10-25,KAZAKHTELECOM INTERNET,2024-10-25,-21918545.47,-5053.33,DEBIT,Utilities
KZ84317981414,2024-10-25,SULPAK ELECTRONICS,2024-10-25,-22556391.0,-138514.18,DEBIT,Shopping
KZ84317981414,2024-10-27,ЖКХ КОММУНАЛКА,2024-10-27,-23071421.54,-38243.35,DEBIT,Utilities
KZ84317981414,2024-10-27,TELE2 KZ PAYMENT,2024-10-27,-24884279.89,-3462.19,DEBIT,Utilities
KZ84317981414,2024-10-27,SKILLBOX KZ,2024-10-27,-24880817.71,-56566.55,DEBIT,Education
KZ84317981414,2024-10-27,SULPAK ELECTRONICS,2024-10-27,-24053544.32,-21437.12,DEBIT,Shopping
KZ84317981414,2024-10-27,CHOCOFOOD ORDER,2024-10-27,-24185786.25,-7266.21,DEBIT,Food & Dining
KZ84317981414,2024-10-27,INDRIVE TRIP,2024-10-27,-24239405.44,-888.36,DEBIT,Transport
KZ84317981414,2024-10-28,UDEMY COURSE,2024-10-28,-23255838.82,-13416.12,DEBIT,Education
KZ84317981414,2024-10-28,COURSERA SUBSCRIPTION,2024-10-28,-24272843.63,-15000.0,DEBIT,Education
KZ84317981414,2024-10-28,ALMATY ENERGO ELECTRIC,2024-10-28,-24606769.81,-8340.25,DEBIT,Utilities
KZ84317981414,2024-10-28,SALARY HALYK BANK,2024-10-28,-22445088.97,624299.38,CREDIT,Income
KZ84317981414,2024-10-29,KAZAKHTELECOM INTERNET,2024-10-29,-24221223.95,-6636.7,DEBIT,Utilities
KZ84317981414,2024-10-30,BEELINE KZ RECHARGE,2024-10-30,-24824251.16,-1917.83,DEBIT,Utilities
KZ84317981414,2024-10-30,COURSERA SUBSCRIPTION,2024-10-30,-23869777.57,-15000.0,DEBIT,Education
KZ84317981414,2024-10-30,SKILLBOX KZ,2024-10-30,-22613355.64,-41850.03,DEBIT,Education
KZ84317981414,2024-10-30,MAGNUM SUPERMARKET,2024-10-30,-22995484.15,-23436.03,DEBIT,Shopping
KZ84317981414,2024-10-31,SULPAK ELECTRONICS,2024-10-31,-24533252.61,-56896.9,DEBIT,Shopping
KZ84317981414,2024-10-31,SKILLBOX KZ,2024-10-31,-24661493.88,-54724.07,DEBIT,Education
KZ84317981414,2024-10-31,APTEKA 36.6,2024-10-31,-25014696.0,-4593.77,DEBIT,Healthcare
KZ84317981414,2024-10-31,ВОДОКАНАЛ PAYMENT,2024-10-31,-23897477.32,-3128.04,DEBIT,Utilities
KZ84317981414,2024-10-31,INVIVO CLINIC,2024-10-31,-23026855.06,-22133.17,DEBIT,Healthcare
KZ84317981414,2024-10-31,INSURANCE PAYMENT,2024-10-31,-23926183.86,-15377.24,DEBIT,Loan & Finance
KZ84317981414,2024-11-01,SMALL SUPERMARKET,2024-11-01,-24786646.69,-14893.08,DEBIT,Shopping
KZ84317981414,2024-11-01,GLOVO*ORDER,2024-11-01,-25022497.38,-7801.38,DEBIT,Food & Dining
KZ84317981414,2024-11-02,OLYMPIC PLUS CLINIC,2024-11-02,-24590335.39,-44801.64,DEBIT,Healthcare
KZ84317981414,2024-11-03,SMALL SUPERMARKET,2024-11-03,-24598429.56,-8094.17,DEBIT,Shopping
KZ84317981414,2024-11-03,KASPI KREDIT PAYMENT,2024-11-03,-24028891.48,-70806.75,DEBIT,Loan & Finance
KZ84317981414,2024-11-03,APTEKA 36.6,2024-11-03,-24674666.93,-13173.06,DEBIT,Healthcare
KZ84317981414,2024-11-03,TECHNODOM KZ,2024-11-03,-23230928.69,-149831.85,DEBIT,Shopping
KZ84317981414,2024-11-03,WILDBERRIES KZ,2024-11-03,-23842640.91,-79043.1,DEBIT,Shopping
KZ84317981414,2024-11-03,KASPI SHOP PURCHASE,2024-11-03,-23489594.6,-134910.82,DEBIT,Shopping
KZ84317981414,2024-11-04,KTZ RAILWAY TICKET,2024-11-04,-24178520.04,-7126.28,DEBIT,Transport
KZ84317981414,2024-11-04,MAGNUM SUPERMARKET,2024-11-04,-23953526.01,-27342.15,DEBIT,Shopping
KZ84317981414,2024-11-04,АЗС SINOOIL FUEL,2024-11-04,-23081096.84,-9675.3,DEBIT,Transport
KZ84317981414,2024-11-04,KASPI SHOP PURCHASE,2024-11-04,-22519673.48,-51603.78,DEBIT,Shopping
KZ84317981414,2024-11-04,INVIVO CLINIC,2024-11-04,-23903277.4,-5800.08,DEBIT,Healthcare
KZ84317981414,2024-11-05,TELE2 KZ PAYMENT,2024-11-05,-23314612.88,-1730.19,DEBIT,Utilities
KZ84317981414,2024-11-06,АЗС HELIOS PETROL,2024-11-06,-22540517.36,-14549.2,DEBIT,Transport
KZ84317981414,2024-11-06,CHOCOFOOD ORDER,2024-11-06,-23312882.68,-6392.08,DEBIT,Food & Dining
KZ84317981414,2024-11-07,SULPAK ELECTRONICS,2024-11-07,-23688127.43,-149831.85,DEBIT,Shopping
KZ84317981414,2024-11-07,KCELL PAYMENT,2024-11-07,-22972048.12,-4812.57,DEBIT,Utilities
KZ84317981414,2024-11-07,METRO CASH AND CARRY,2024-11-07,-24476355.71,-45116.68,DEBIT,Shopping
KZ84317981414,2024-11-08,SULPAK ELECTRONICS,2024-11-08,-25002655.89,-57123.91,DEBIT,Shopping
KZ84317981414,2024-11-08,SMALL SUPERMARKET,2024-11-08,-23239039.08,-8110.39,DEBIT,Shopping
KZ84317981414,2024-11-10,OLYMPIC PLUS CLINIC,2024-11-10,-24822333.32,-35686.64,DEBIT,Healthcare
KZ84317981414,2024-11-10,WOLT DELIVERY,2024-11-10,-23306490.6,-2926.15,DEBIT,Food & Dining
KZ84317981414,2024-11-10,CHOCOFOOD ORDER,2024-11-10,-22791184.32,-5233.1,DEBIT,Food & Dining
KZ84317981414,2024-11-10,AIR ASTANA TICKET,2024-11-10,-22967235.55,-44607.55,DEBIT,Transport
KZ84317981414,2024-11-10,SULPAK ELECTRONICS,2024-11-10,-24945531.97,-26731.36,DEBIT,Shopping
KZ84317981414,2024-11-11,ЖКХ КОММУНАЛКА,2024-11-11,-24207536.31,-21750.06,DEBIT,Utilities
KZ84317981414,2024-11-11,SMALL SUPERMARKET,2024-11-11,-24214587.25,-7050.95,DEBIT,Shopping
KZ84317981414,2024-11-11,COURSERA SUBSCRIPTION,2024-11-11,-23890063.53,-15000.0,DEBIT,Education
KZ84317981414,2024-11-11,SMALL SUPERMARKET,2024-11-11,-24431239.03,-8563.54,DEBIT,Shopping
KZ84317981414,2024-11-12,WILDBERRIES KZ,2024-11-12,-23958084.73,-4558.72,DEBIT,Shopping
KZ84317981414,2024-11-12,CHOCOFOOD ORDER,2024-11-12,-25010102.22,-7446.34,DEBIT,Food & Dining
KZ84317981414,2024-11-12,BURGER KING KZ,2024-11-12,-23292628.53,-5925.37,DEBIT,Food & Dining
KZ84317981414,2024-11-12,SMALL SUPERMARKET,2024-11-12,-23303564.45,-10935.92,DEBIT,Shopping
KZ84317981414,2024-11-13,MAGNUM SUPERMARKET,2024-11-13,-23033178.19,-6323.13,DEBIT,Shopping
KZ84317981414,2024-11-13,WILDBERRIES KZ,2024-11-13,-22468069.7,-22980.73,DEBIT,Shopping
KZ84317981414,2024-11-13,UDEMY COURSE,2024-11-13,-22629913.79,-12560.06,DEBIT,Education
KZ84317981414,2024-11-13,INVIVO CLINIC,2024-11-13,-24158231.73,-23107.52,DEBIT,Healthcare
KZ84317981414,2024-11-14,APTEKA 36.6,2024-11-14,-23875063.53,-5285.96,DEBIT,Healthcare
KZ84317981414,2024-11-14,APTEKA SAINT LUKE,2024-11-14,-22525968.16,-6294.68,DEBIT,Healthcare
KZ84317981414,2024-11-14,TELE2 KZ PAYMENT,2024-11-14,-22614738.91,-1383.26,DEBIT,Utilities
KZ84317981414,2024-11-14,MAGNUM SUPERMARKET,2024-11-14,-24257843.63,-18438.19,DEBIT,Shopping
KZ84317981414,2024-11-14,KASPI SHOP PURCHASE,2024-11-14,-23748597.81,-60470.38,DEBIT,Shopping
KZ84317981414,2024-11-14,INVIVO CLINIC,2024-11-14,-23281327.33,-20269.19,DEBIT,Healthcare
KZ84317981414,2024-11-15,WILDBERRIES KZ,2024-11-15,-24545533.75,-12281.14,DEBIT,Shopping
KZ84317981414,2024-11-15,INSURANCE PAYMENT,2024-11-15,-24135124.2,-17901.25,DEBIT,Loan & Finance
KZ84317981414,2024-11-15,COURSERA SUBSCRIPTION,2024-11-15,-23763597.81,-15000.0,DEBIT,Education
KZ84317981414,2024-11-16,АЗС SINOOIL FUEL,2024-11-16,-24111969.57,-7279.54,DEBIT,Transport
KZ84317981414,2024-11-16,KCELL PAYMENT,2024-11-16,-22617353.73,-2614.82,DEBIT,Utilities
KZ84317981414,2024-11-17,KCELL PAYMENT,2024-11-17,-23894349.28,-4285.75,DEBIT,Utilities
KZ84317981414,2024-11-18,INSURANCE PAYMENT,2024-11-18,-22556505.61,-15988.25,DEBIT,Loan & Finance
KZ84317981414,2024-11-18,INSURANCE PAYMENT,2024-11-18,-23286703.16,-5375.82,DEBIT,Loan & Finance
KZ84317981414,2024-11-18,KFC ALMATY,2024-11-18,-23327888.79,-6252.06,DEBIT,Food & Dining
KZ84317981414,2024-11-18,BEELINE KZ RECHARGE,2024-11-18,-22636119.37,-2300.22,DEBIT,Utilities
KZ84317981414,2024-11-18,HALYK FINANCE LOAN,2024-11-18,-23538295.58,-48700.98,DEBIT,Loan & Finance
KZ84317981414,2024-11-18,UNIVERSITY TUITION,2024-11-18,-22785951.22,-149831.85,DEBIT,Education
KZ84317981414,2024-11-18,MCDONALDS ALMATY,2024-11-18,-23906234.7,-2957.3,DEBIT,Food & Dining
KZ84317981414,2024-11-19,FREEDOM FINANCE EMI,2024-11-19,-24918800.61,-34520.72,DEBIT,Loan & Finance
KZ84317981414,2024-11-19,COURSERA SUBSCRIPTION,2024-11-19,-22571505.61,-15000.0,DEBIT,Education
KZ84317981414,2024-11-19,OLYMPIC PLUS CLINIC,2024-11-19,-23004721.89,-9237.74,DEBIT,Healthcare
KZ84317981414,2024-11-19,KAZAKHTELECOM INTERNET,2024-11-19,-24117222.95,-5253.38,DEBIT,Utilities
KZ84317981414,2024-11-19,WILDBERRIES KZ,2024-11-19,-24104690.04,-51145.72,DEBIT,Shopping
KZ84317981414,2024-11-19,KCELL PAYMENT,2024-11-19,-22794639.67,-3455.34,DEBIT,Utilities
KZ84317981414,2024-11-19,BURGER KING KZ,2024-11-19,-23242422.7,-3383.62,DEBIT,Food & Dining
KZ84317981414,2024-11-20,COURSERA SUBSCRIPTION,2024-11-20,-24238517.09,-15000.0,DEBIT,Education
KZ84317981414,2024-11-20,TELE2 KZ PAYMENT,2024-11-20,-24223517.09,-2293.13,DEBIT,Utilities
KZ84317981414,2024-11-20,APTEKA SAINT LUKE,2024-11-20,-23910806.62,-4571.92,DEBIT,Healthcare
KZ84317981414,2024-11-21,UNIVERSITY TUITION,2024-11-21,-24422675.49,-149831.85,DEBIT,Education
KZ84317981414,2024-11-21,APTEKA 36.6,2024-11-21,-24171393.76,-13162.03,DEBIT,Healthcare
KZ84317981414,2024-11-21,UNIVERSITY TUITION,2024-11-21,-22922628.0,-120082.67,DEBIT,Education
KZ84317981414,2024-11-21,ALMATY ENERGO ELECTRIC,2024-11-21,-23854777.57,-12136.66,DEBIT,Utilities
KZ84317981414,2024-11-22,ВОДОКАНАЛ PAYMENT,2024-11-22,-22633819.15,-3905.37,DEBIT,Utilities
KZ84317981414,2024-11-22,KFC ALMATY,2024-11-22,-24032107.19,-3215.72,DEBIT,Food & Dining
KZ84317981414,2024-11-23,COURSERA SUBSCRIPTION,2024-11-23,-23354683.78,-15000.0,DEBIT,Education
KZ84317981414,2024-11-23,HALYK FINANCE LOAN,2024-11-23,-24771753.6,-97086.67,DEBIT,Loan & Finance
KZ84317981414,2024-11-23,WOLT DELIVERY,2024-11-23,-23339683.78,-11794.99,DEBIT,Food & Dining
KZ84317981414,2024-11-24,APTEKA 36.6,2024-11-24,-23321636.72,-7023.85,DEBIT,Healthcare
KZ84317981414,2024-11-24,ВОДОКАНАЛ PAYMENT,2024-11-24,-23261058.15,-5219.32,DEBIT,Utilities
KZ84317981414,2024-11-24,KFC ALMATY,2024-11-24,-22802545.33,-7905.67,DEBIT,Food & Dining
KZ84317981414,2024-11-26,MAGNUM SUPERMARKET,2024-11-26,-28677095.89,-27121.73,DEBIT,Shopping
KZ84317981414,2024-11-26,WILDBERRIES KZ,2024-11-26,-25848910.96,-57549.13,DEBIT,Shopping
KZ84317981414,2024-11-26,MEDICALCENTER KZ,2024-11-26,-26796635.02,-34492.1,DEBIT,Healthcare
KZ84317981414,2024-11-26,METRO CASH AND CARRY,2024-11-26,-25767125.86,-48609.28,DEBIT,Shopping
KZ84317981414,2024-11-27,KASPI KREDIT PAYMENT,2024-11-27,-27149399.14,-38781.56,DEBIT,Loan & Finance
KZ84317981414,2024-11-27,METRO CASH AND CARRY,2024-11-27,-26101776.06,-19385.39,DEBIT,Shopping
KZ84317981414,2024-11-27,UNIVERSITY TUITION,2024-11-27,-28127366.46,-145428.67,DEBIT,Education
KZ84317981414,2024-11-27,SALARY HALYK BANK,2024-11-27,-24416544.58,605952.8,CREDIT,Income
KZ84317981414,2024-11-27,UNIVERSITY TUITION,2024-11-27,-28575445.33,-145428.67,DEBIT,Education
KZ84317981414,2024-11-28,MAGNUM SUPERMARKET,2024-11-28,-25899860.93,-23764.46,DEBIT,Shopping
KZ84317981414,2024-11-28,TELE2 KZ PAYMENT,2024-11-28,-28629898.09,-1986.8,DEBIT,Utilities
KZ84317981414,2024-11-29,WILDBERRIES KZ,2024-11-29,-28284587.99,-85316.96,DEBIT,Shopping
KZ84317981414,2024-11-29,APTEKA 36.6,2024-11-29,-25573087.91,-11008.06,DEBIT,Healthcare
KZ84317981414,2024-11-29,AIR ASTANA TICKET,2024-11-29,-27520385.33,-145428.67,DEBIT,Transport
KZ84317981414,2024-11-29,HALYK FINANCE LOAN,2024-11-29,-27057774.27,-96199.3,DEBIT,Loan & Finance
KZ84317981414,2024-11-29,АЗС HELIOS PETROL,2024-11-29,-25320365.86,-15705.16,DEBIT,Transport
KZ84317981414,2024-11-30,COURSERA SUBSCRIPTION,2024-11-30,-28646398.09,-16500.0,DEBIT,Education
KZ84317981414,2024-11-30,WOLT DELIVERY,2024-11-30,-27110617.58,-10913.27,DEBIT,Food & Dining
KZ84317981414,2024-11-30,WILDBERRIES KZ,2024-11-30,-26871243.42,-15815.78,DEBIT,Shopping
KZ84317981414,2024-11-30,WILDBERRIES KZ,2024-11-30,-24543353.6,-18274.03,DEBIT,Shopping
KZ84317981414,2024-12-01,BURGER KING KZ,2024-12-01,-27060101.74,-2327.47,DEBIT,Food & Dining
KZ84317981414,2024-12-01,ЖКХ КОММУНАЛКА,2024-12-01,-27842476.62,-43795.51,DEBIT,Utilities
KZ84317981414,2024-12-01,TECHNODOM KZ,2024-12-01,-27981937.79,-60928.51,DEBIT,Shopping
KZ84317981414,2024-12-01,APTEKA 36.6,2024-12-01,-24434809.76,-8676.23,DEBIT,Healthcare
KZ84317981414,2024-12-02,COURSERA SUBSCRIPTION,2024-12-02,-26813135.02,-16500.0,DEBIT,Education
KZ84317981414,2024-12-02,MAGNUM SUPERMARKET,2024-12-02,-26274514.23,-27309.5,DEBIT,Shopping
KZ84317981414,2024-12-02,WILDBERRIES KZ,2024-12-02,-24484512.72,-34567.4,DEBIT,Shopping
KZ84317981414,2024-12-02,APTEKA SAINT LUKE,2024-12-02,-26407390.83,-5333.07,DEBIT,Healthcare
KZ84317981414,2024-12-02,KTZ RAILWAY TICKET,2024-12-02,-25909506.75,-9645.82,DEBIT,Transport
KZ84317981414,2024-12-03,KCELL PAYMENT,2024-12-03,-26064555.27,-2427.91,DEBIT,Utilities
KZ84317981414,2024-12-03,BURGER KING KZ,2024-12-03,-27099704.31,-4882.54,DEBIT,Food & Dining
KZ84317981414,2024-12-03,AIR ASTANA TICKET,2024-12-03,-27784755.0,-145428.67,DEBIT,Transport
KZ84317981414,2024-12-04,INSURANCE PAYMENT,2024-12-04,-25058987.1,-12345.36,DEBIT,Loan & Finance
KZ84317981414,2024-12-04,MEDICALCENTER KZ,2024-12-04,-26544238.54,-76601.86,DEBIT,Healthcare
KZ84317981414,2024-12-04,INVIVO CLINIC,2024-12-04,-25215093.98,-10678.21,DEBIT,Healthcare
KZ84317981414,2024-12-05,KASPI SHOP PURCHASE,2024-12-05,-26047511.26,-105806.52,DEBIT,Shopping
KZ84317981414,2024-12-05,UNIVERSITY TUITION,2024-12-05,-25204415.77,-145428.67,DEBIT,Education
KZ84317981414,2024-12-05,HALYK FINANCE LOAN,2024-12-05,-27639326.33,-34308.54,DEBIT,Loan & Finance
KZ84317981414,2024-12-05,KASPI SHOP PURCHASE,2024-12-05,-26752310.28,-41257.69,DEBIT,Shopping
KZ84317981414,2024-12-05,UDEMY COURSE,2024-12-05,-25791361.83,-17182.89,DEBIT,Education
